-285 -958 196.56
-287 -957 196.68
-289 -957 196.8
-291 -956 196.92
-293 -956 197.04
-295 -955 197.16
-297 -954 197.28
-299 -954 197.4
-301 -953 197.52
-303 -952 197.64
-305 -952 197.76
-307 -951 197.88
-309 -951 198
-311 -950 198.12
-312 -949 198.24
-314 -949 198.36
-316 -948 198.48
-318 -947 198.6
-320 -947 198.72
-322 -946 198.84
-324 -945 198.96
-326 -945 199.08
-328 -944 199.2
-330 -943 199.32
-332 -942 199.44
-334 -942 199.56
-336 -941 199.68
-338 -940 199.8
-340 -940 199.92
-342 -939 200.04
-344 -938 200.16
-346 -938 200.28
-348 -937 200.4
-350 -936 200.52
-352 -935 200.64
-354 -935 200.76
-356 -934 200.88
-358 -933 201
-360 -932 201.12
-362 -932 201.24
-364 -931 201.36
-366 -930 201.48
-368 -929 201.6
-370 -929 201.72
-372 -928 201.84
-373 -927 201.96
-375 -926 202.08
-377 -925 202.2
-379 -925 202.32
-381 -924 202.44
-383 -923 202.56
-385 -922 202.68
-387 -921 202.8
-389 -921 202.92
-391 -920 203.04
-393 -919 203.16
-395 -918 203.28
-397 -917 203.4
-399 -916 203.52
-400 -916 203.64
-402 -915 203.76
-404 -914 203.88
-406 -913 204
-408 -912 204.12
-410 -911 204.24
-412 -910 204.36
-414 -910 204.48
-416 -909 204.6
-418 -908 204.72
-420 -907 204.84
-421 -906 204.96
-423 -905 205.08
-425 -904 205.2
-427 -903 205.32
-429 -903 205.44
-431 -902 205.56
-433 -901 205.68
-435 -900 205.8
-437 -899 205.92
-438 -898 206.04
-440 -897 206.16
-442 -896 206.28
-444 -895 206.4
-446 -894 206.52
-448 -893 206.64
-450 -892 206.76
-452 -891 206.88
-453 -891 207
-455 -890 207.12
-457 -889 207.24
-459 -888 207.36
-461 -887 207.48
-463 -886 207.6
-465 -885 207.72
-467 -884 207.84
-468 -883 207.96
-470 -882 208.08
-472 -881 208.2
-474 -880 208.32
-476 -879 208.44
-478 -878 208.56
-479 -877 208.68
-481 -876 208.8
-483 -875 208.92
-485 -874 209.04
-487 -873 209.16
-489 -872 209.28
-490 -871 209.4
-492 -870 209.52
-494 -869 209.64
-496 -868 209.76
-498 -867 209.88
-500 -866 210
-501 -864 210.12
-503 -863 210.24
-505 -862 210.36
-507 -861 210.48
-509 -860 210.6
-510 -859 210.72
-512 -858 210.84
-514 -857 210.96
-516 -856 211.08
-518 -855 211.2
-519 -854 211.32
-521 -853 211.44
-523 -852 211.56
-525 -850 211.68
-526 -849 211.8
-528 -848 211.92
-530 -847 212.04
-532 -846 212.16
-534 -845 212.28
-535 -844 212.4
-537 -843 212.52
-539 -842 212.64
-541 -840 212.76
-542 -839 212.88
-544 -838 213
-546 -837 213.12
-548 -836 213.24
-549 -835 213.36
-551 -834 213.48
-553 -832 213.6
-555 -831 213.72
-556 -830 213.84
-558 -829 213.96
-560 -828 214.08
-562 -827 214.2
-563 -825 214.32
-565 -824 214.44
-567 -823 214.56
-568 -822 214.68
-570 -821 214.8
-572 -819 214.92
-574 -818 215.04
-575 -817 215.16
-577 -816 215.28
-579 -815 215.4
-580 -813 215.52
-582 -812 215.64
-584 -811 215.76
-586 -810 215.88
-587 -809 216
-589 -807 216.12
-591 -806 216.24
-592 -805 216.36
-594 -804 216.48
-596 -802 216.6
-597 -801 216.72
-599 -800 216.84
-601 -799 216.96
-602 -797 217.08
-604 -796 217.2
-606 -795 217.32
-607 -793 217.44
-609 -792 217.56
-611 -791 217.68
-612 -790 217.8
-614 -788 217.92
-616 -787 218.04
-617 -786 218.16
-619 -784 218.28
-621 -783 218.4
-622 -782 218.52
-624 -781 218.64
-626 -779 218.76
-627 -778 218.88
-629 -777 219
-630 -775 219.12
-632 -774 219.24
-634 -773 219.36
-635 -771 219.48
-637 -770 219.6
-639 -769 219.72
-640 -767 219.84
-642 -766 219.96
-643 -765 220.08
-645 -763 220.2
-647 -762 220.32
-648 -761 220.44
-650 -759 220.56
-651 -758 220.68
-653 -756 220.8
-655 -755 220.92
-656 -754 221.04
-658 -752 221.16
-659 -751 221.28
-661 -750 221.4
-662 -748 221.52
-664 -747 221.64
-666 -745 221.76
-667 -744 221.88
-669 -743 222
-670 -741 222.12
-672 -740 222.24
-673 -738 222.36
-675 -737 222.48
-676 -736 222.6
-678 -734 222.72
-679 -733 222.84
-681 -731 222.96
-683 -730 223.08
-684 -728 223.2
-686 -727 223.32
-687 -726 223.44
-689 -724 223.56
-690 -723 223.68
-692 -721 223.8
-693 -720 223.92
-695 -718 224.04
-696 -717 224.16
-698 -715 224.28
-699 -714 224.4
-701 -713 224.52
-702 -711 224.64
-704 -710 224.76
-705 -708 224.88
-707 -707 225
-708 -705 225.12
-710 -704 225.24
-711 -702 225.36
-713 -701 225.48
-714 -699 225.6
-715 -698 225.72
-717 -696 225.84
-718 -695 225.96
-720 -693 226.08
-721 -692 226.2
-723 -690 226.32
-724 -689 226.44
-726 -687 226.56
-727 -686 226.68
-728 -684 226.8
-730 -683 226.92
-731 -681 227.04
-733 -679 227.16
-734 -678 227.28
-736 -676 227.4
-737 -675 227.52
-738 -673 227.64
-740 -672 227.76
-741 -670 227.88
-743 -669 228
-744 -667 228.12
-745 -666 228.24
-747 -664 228.36
-748 -662 228.48
-750 -661 228.6
-751 -659 228.72
-752 -658 228.84
-754 -656 228.96
-755 -655 229.08
-756 -653 229.2
-758 -651 229.32
-759 -650 229.44
-761 -648 229.56
-762 -647 229.68
-763 -645 229.8
-765 -643 229.92
-766 -642 230.04
-767 -640 230.16
-769 -639 230.28
-770 -637 230.4
-771 -635 230.52
-773 -634 230.64
-774 -632 230.76
-775 -630 230.88
-777 -629 231
-778 -627 231.12
-779 -626 231.24
-781 -624 231.36
-782 -622 231.48
-783 -621 231.6
-784 -619 231.72
-786 -617 231.84
-787 -616 231.96
-788 -614 232.08
-790 -612 232.2
-791 -611 232.32
-792 -609 232.44
-793 -607 232.56
-795 -606 232.68
-796 -604 232.8
-797 -602 232.92
-799 -601 233.04
-800 -599 233.16
-801 -597 233.28
-802 -596 233.4
-804 -594 233.52
-805 -592 233.64
-806 -591 233.76
-807 -589 233.88
-809 -587 234
-810 -586 234.12
-811 -584 234.24
-812 -582 234.36
-813 -580 234.48
-815 -579 234.6
-816 -577 234.72
-817 -575 234.84
-818 -574 234.96
-819 -572 235.08
-821 -570 235.2
-822 -568 235.32
-823 -567 235.44
-824 -565 235.56
-825 -563 235.68
-827 -562 235.8
-828 -560 235.92
-829 -558 236.04
-830 -556 236.16
-831 -555 236.28
-832 -553 236.4
-834 -551 236.52
-835 -549 236.64
-836 -548 236.76
-837 -546 236.88
-838 -544 237
-839 -542 237.12
-840 -541 237.24
-842 -539 237.36
-843 -537 237.48
-844 -535 237.6
-845 -534 237.72
-846 -532 237.84
-847 -530 237.96
-848 -528 238.08
-849 -526 238.2
-850 -525 238.32
-852 -523 238.44
-853 -521 238.56
-854 -519 238.68
-855 -518 238.8
-856 -516 238.92
-857 -514 239.04
-858 -512 239.16
-859 -510 239.28
-860 -509 239.4
-861 -507 239.52
-862 -505 239.64
-863 -503 239.76
-864 -501 239.88
-866 -499 240
-867 -498 240.12
-868 -496 240.24
-869 -494 240.36
-870 -492 240.48
-871 -490 240.6
-872 -489 240.72
-873 -487 240.84
-874 -485 240.96
-875 -483 241.08
-876 -481 241.2
-877 -479 241.32
-878 -478 241.44
-879 -476 241.56
-880 -474 241.68
-881 -472 241.8
-882 -470 241.92
-883 -468 242.04
-884 -467 242.16
-885 -465 242.28
-886 -463 242.4
-887 -461 242.52
-888 -459 242.64
-889 -457 242.76
-890 -455 242.88
-891 -453 243
-891 -452 243.12
-892 -450 243.24
-893 -448 243.36
-894 -446 243.48
-895 -444 243.6
-896 -442 243.72
-897 -440 243.84
-898 -438 243.96
-899 -437 244.08
-900 -435 244.2
-901 -433 244.32
-902 -431 244.44
-903 -429 244.56
-903 -427 244.68
-904 -425 244.8
-905 -423 244.92
-906 -421 245.04
-907 -420 245.16
-908 -418 245.28
-909 -416 245.4
-910 -414 245.52
-910 -412 245.64
-911 -410 245.76
-912 -408 245.88
-913 -406 246
-914 -404 246.12
-915 -402 246.24
-916 -400 246.36
-916 -399 246.48
-917 -397 246.6
-918 -395 246.72
-919 -393 246.84
-920 -391 246.96
-921 -389 247.08
-921 -387 247.2
-922 -385 247.32
-923 -383 247.44
-924 -381 247.56
-925 -379 247.68
-925 -377 247.8
-926 -375 247.92
-927 -373 248.04
-928 -372 248.16
-929 -370 248.28
-929 -368 248.4
-930 -366 248.52
-931 -364 248.64
-932 -362 248.76
-932 -360 248.88
-933 -358 249
-934 -356 249.12
-935 -354 249.24
-935 -352 249.36
-936 -350 249.48
-937 -348 249.6
-938 -346 249.72
-938 -344 249.84
-939 -342 249.96
-940 -340 250.08
-940 -338 250.2
-941 -336 250.32
-942 -334 250.44
-942 -332 250.56
-943 -330 250.68
-944 -328 250.8
-945 -326 250.92
-945 -324 251.04
-946 -322 251.16
-947 -320 251.28
-947 -318 251.4
-948 -316 251.52
-949 -314 251.64
-949 -312 251.76
-950 -311 251.88
-951 -309 252
-951 -307 252.12
-952 -305 252.24
-952 -303 252.36
-953 -301 252.48
-954 -299 252.6
-954 -297 252.72
-955 -295 252.84
-956 -293 252.96
-956 -291 253.08
-957 -289 253.2
-957 -287 253.32
-958 -285 253.44
-959 -283 253.56
-959 -281 253.68
-960 -278 253.8
-960 -276 253.92
-961 -274 254.04
-962 -272 254.16
-962 -270 254.28
-963 -268 254.4
-963 -266 254.52
-964 -264 254.64
-964 -262 254.76
-965 -260 254.88
-965 -258 255
-966 -256 255.12
-967 -254 255.24
-967 -252 255.36
-968 -250 255.48
-968 -248 255.6
-969 -246 255.72
-969 -244 255.84
-970 -242 255.96
-970 -240 256.08
-971 -238 256.2
-971 -236 256.32
-972 -234 256.44
-972 -232 256.56
-973 -230 256.68
-973 -228 256.8
-974 -226 256.92
-974 -224 257.04
-974 -222 257.16
-975 -220 257.28
-975 -218 257.4
-976 -216 257.52
-976 -214 257.64
-977 -212 257.76
-977 -209 257.88
-978 -207 258
-978 -205 258.12
-979 -203 258.24
-979 -201 258.36
-979 -199 258.48
-980 -197 258.6
-980 -195 258.72
-981 -193 258.84
-981 -191 258.96
-981 -189 259.08
-982 -187 259.2
-982 -185 259.32
-983 -183 259.44
-983 -181 259.56
-983 -179 259.68
-984 -177 259.8
-984 -175 259.92
-984 -172 260.04
-985 -170 260.16
-985 -168 260.28
-985 -166 260.4
-986 -164 260.52
-986 -162 260.64
-987 -160 260.76
-987 -158 260.88
-987 -156 261
-988 -154 261.12
-988 -152 261.24
-988 -150 261.36
-988 -148 261.48
-989 -146 261.6
-989 -144 261.72
-989 -141 261.84
-990 -139 261.96
-990 -137 262.08
-990 -135 262.2
-991 -133 262.32
-991 -131 262.44
-991 -129 262.56
-991 -127 262.68
-992 -125 262.8
-992 -123 262.92
-992 -121 263.04
-992 -119 263.16
-993 -117 263.28
-993 -114 263.4
-993 -112 263.52
-993 -110 263.64
-994 -108 263.76
-994 -106 263.88
-994 -104 264
-994 -102 264.12
-994 -100 264.24
-995 -98 264.36
-995 -96 264.48
-995 -94 264.6
-995 -92 264.72
-995 -89 264.84
-996 -87 264.96
-996 -85 265.08
-996 -83 265.2
-996 -81 265.32
-996 -79 265.44
-996 -77 265.56
-997 -75 265.68
-997 -73 265.8
-997 -71 265.92
-997 -69 266.04
-997 -66 266.16
-997 -64 266.28
-998 -62 266.4
-998 -60 266.52
-998 -58 266.64
-998 -56 266.76
-998 -54 266.88
-998 -52 267
-998 -50 267.12
-998 -48 267.24
-998 -46 267.36
-999 -43 267.48
-999 -41 267.6
-999 -39 267.72
-999 -37 267.84
-999 -35 267.96
-999 -33 268.08
-999 -31 268.2
-999 -29 268.32
-999 -27 268.44
-999 -25 268.56
-999 -23 268.68
-999 -20 268.8
-999 -18 268.92
-999 -16 269.04
-999 -14 269.16
-999 -12 269.28
-999 -10 269.4
-999 -8 269.52
-999 -6 269.64
-999 -4 269.76
-999 -2 269.88
-1000 0 270
-999 2 270.12
-999 4 270.24
-999 6 270.36
-999 8 270.48
-999 10 270.6
-999 12 270.72
-999 14 270.84
-999 16 270.96
-999 18 271.08
-999 20 271.2
-999 23 271.32
-999 25 271.44
-999 27 271.56
-999 29 271.68
-999 31 271.8
-999 33 271.92
-999 35 272.04
-999 37 272.16
-999 39 272.28
-999 41 272.4
-999 43 272.52
-998 46 272.64
-998 48 272.76
-998 50 272.88
-998 52 273
-998 54 273.12
-998 56 273.24
-998 58 273.36
-998 60 273.48
-998 62 273.6
-997 64 273.72
-997 66 273.84
-997 69 273.96
-997 71 274.08
-997 73 274.2
-997 75 274.32
-996 77 274.44
-996 79 274.56
-996 81 274.68
-996 83 274.8
-996 85 274.92
-996 87 275.04
-995 89 275.16
-995 92 275.28
-995 94 275.4
-995 96 275.52
-995 98 275.64
-994 100 275.76
-994 102 275.88
-994 104 276
-994 106 276.12
-994 108 276.24
-993 110 276.36
-993 112 276.48
-993 114 276.6
-993 117 276.72
-992 119 276.84
-992 121 276.96
-992 123 277.08
-992 125 277.2
-991 127 277.32
-991 129 277.44
-991 131 277.56
-991 133 277.68
-990 135 277.8
-990 137 277.92
-990 139 278.04
-989 141 278.16
-989 144 278.28
-989 146 278.4
-988 148 278.52
-988 150 278.64
-988 152 278.76
-988 154 278.88
-987 156 279
-987 158 279.12
-987 160 279.24
-986 162 279.36
-986 164 279.48
-985 166 279.6
-985 168 279.72
-985 170 279.84
-984 172 279.96
-984 175 280.08
-984 177 280.2
-983 179 280.32
-983 181 280.44
-983 183 280.56
-982 185 280.68
-982 187 280.8
-981 189 280.92
-981 191 281.04
-981 193 281.16
-980 195 281.28
-980 197 281.4
-979 199 281.52
-979 201 281.64
-979 203 281.76
-978 205 281.88
-978 207 282
-977 209 282.12
-977 212 282.24
-976 214 282.36
-976 216 282.48
-975 218 282.6
-975 220 282.72
-974 222 282.84
-974 224 282.96
-974 226 283.08
-973 228 283.2
-973 230 283.32
-972 232 283.44
-972 234 283.56
-971 236 283.68
-971 238 283.8
-970 240 283.92
-970 242 284.04
-969 244 284.16
-969 246 284.28
-968 248 284.4
-968 250 284.52
-967 252 284.64
-967 254 284.76
-966 256 284.88
-965 258 285
-965 260 285.12
-964 262 285.24
-964 264 285.36
-963 266 285.48
-963 268 285.6
-962 270 285.72
-962 272 285.84
-961 274 285.96
-960 276 286.08
-960 278 286.2
-959 281 286.32
-959 283 286.44
-958 285 286.56
-957 287 286.68
-957 289 286.8
-956 291 286.92
-956 293 287.04
-955 295 287.16
-954 297 287.28
-954 299 287.4
-953 301 287.52
-952 303 287.64
-952 305 287.76
-951 307 287.88
-951 309 288
-950 311 288.12
-949 312 288.24
-949 314 288.36
-948 316 288.48
-947 318 288.6
-947 320 288.72
-946 322 288.84
-945 324 288.96
-945 326 289.08
-944 328 289.2
-943 330 289.32
-942 332 289.44
-942 334 289.56
-941 336 289.68
-940 338 289.8
-940 340 289.92
-939 342 290.04
-938 344 290.16
-938 346 290.28
-937 348 290.4
-936 350 290.52
-935 352 290.64
-935 354 290.76
-934 356 290.88
-933 358 291
-932 360 291.12
-932 362 291.24
-931 364 291.36
-930 366 291.48
-929 368 291.6
-929 370 291.72
-928 372 291.84
-927 373 291.96
-926 375 292.08
-925 377 292.2
-925 379 292.32
-924 381 292.44
-923 383 292.56
-922 385 292.68
-921 387 292.8
-921 389 292.92
-920 391 293.04
-919 393 293.16
-918 395 293.28
-917 397 293.4
-916 399 293.52
-916 400 293.64
-915 402 293.76
-914 404 293.88
-913 406 294
-912 408 294.12
-911 410 294.24
-910 412 294.36
-910 414 294.48
-909 416 294.6
-908 418 294.72
-907 420 294.84
-906 421 294.96
-905 423 295.08
-904 425 295.2
-903 427 295.32
-903 429 295.44
-902 431 295.56
-901 433 295.68
-900 435 295.8
-899 437 295.92
-898 438 296.04
-897 440 296.16
-896 442 296.28
-895 444 296.4
-894 446 296.52
-893 448 296.64
-892 450 296.76
-891 452 296.88
-891 453 297
-890 455 297.12
-889 457 297.24
-888 459 297.36
-887 461 297.48
-886 463 297.6
-885 465 297.72
-884 467 297.84
-883 468 297.96
-882 470 298.08
-881 472 298.2
-880 474 298.32
-879 476 298.44
-878 478 298.56
-877 479 298.68
-876 481 298.8
-875 483 298.92
-874 485 299.04
-873 487 299.16
-872 489 299.28
-871 490 299.4
-870 492 299.52
-869 494 299.64
-868 496 299.76
-867 498 299.88
-866 500 300
-864 501 300.12
-863 503 300.24
-862 505 300.36
-861 507 300.48
-860 509 300.6
-859 510 300.72
-858 512 300.84
-857 514 300.96
-856 516 301.08
-855 518 301.2
-854 519 301.32
-853 521 301.44
-852 523 301.56
-850 525 301.68
-849 526 301.8
-848 528 301.92
-847 530 302.04
-846 532 302.16
-845 534 302.28
-844 535 302.4
-843 537 302.52
-842 539 302.64
-840 541 302.76
-839 542 302.88
-838 544 303
-837 546 303.12
-836 548 303.24
-835 549 303.36
-834 551 303.48
-832 553 303.6
-831 555 303.72
-830 556 303.84
-829 558 303.96
-828 560 304.08
-827 562 304.2
-825 563 304.32
-824 565 304.44
-823 567 304.56
-822 568 304.68
-821 570 304.8
-819 572 304.92
-818 574 305.04
-817 575 305.16
-816 577 305.28
-815 579 305.4
-813 580 305.52
-812 582 305.64
-811 584 305.76
-810 586 305.88
-809 587 306
-807 589 306.12
-806 591 306.24
-805 592 306.36
-804 594 306.48
-802 596 306.6
-801 597 306.72
-800 599 306.84
-799 601 306.96
-797 602 307.08
-796 604 307.2
-795 606 307.32
-793 607 307.44
-792 609 307.56
-791 611 307.68
-790 612 307.8
-788 614 307.92
-787 616 308.04
-786 617 308.16
-784 619 308.28
-783 621 308.4
-782 622 308.52
-781 624 308.64
-779 626 308.76
-778 627 308.88
-777 629 309
-775 630 309.12
-774 632 309.24
-773 634 309.36
-771 635 309.48
-770 637 309.6
-769 639 309.72
-767 640 309.84
-766 642 309.96
-765 643 310.08
-763 645 310.2
-762 647 310.32
-761 648 310.44
-759 650 310.56
-758 651 310.68
-756 653 310.8
-755 655 310.92
-754 656 311.04
-752 658 311.16
-751 659 311.28
-750 661 311.4
-748 662 311.52
-747 664 311.64
-745 666 311.76
-744 667 311.88
-743 669 312
-741 670 312.12
-740 672 312.24
-738 673 312.36
-737 675 312.48
-736 676 312.6
-734 678 312.72
-733 679 312.84
-731 681 312.96
-730 683 313.08
-728 684 313.2
-727 686 313.32
-726 687 313.44
-724 689 313.56
-723 690 313.68
-721 692 313.8
-720 693 313.92
-718 695 314.04
-717 696 314.16
-715 698 314.28
-714 699 314.4
-713 701 314.52
-711 702 314.64
-710 704 314.76
-708 705 314.88
-707 707 315
-705 708 315.12
-704 710 315.24
-702 711 315.36
-701 713 315.48
-699 714 315.6
-698 715 315.72
-696 717 315.84
-695 718 315.96
-693 720 316.08
-692 721 316.2
-690 723 316.32
-689 724 316.44
-687 726 316.56
-686 727 316.68
-684 728 316.8
-683 730 316.92
-681 731 317.04
-679 733 317.16
-678 734 317.28
-676 736 317.4
-675 737 317.52
-673 738 317.64
-672 740 317.76
-670 741 317.88
-669 743 318
-667 744 318.12
-666 745 318.24
-664 747 318.36
-662 748 318.48
-661 750 318.6
-659 751 318.72
-658 752 318.84
-656 754 318.96
-655 755 319.08
-653 756 319.2
-651 758 319.32
-650 759 319.44
-648 761 319.56
-647 762 319.68
-645 763 319.8
-643 765 319.92
-642 766 320.04
-640 767 320.16
-639 769 320.28
-637 770 320.4
-635 771 320.52
-634 773 320.64
-632 774 320.76
-630 775 320.88
-629 777 321
-627 778 321.12
-626 779 321.24
-624 781 321.36
-622 782 321.48
-621 783 321.6
-619 784 321.72
-617 786 321.84
-616 787 321.96
-614 788 322.08
-612 790 322.2
-611 791 322.32
-609 792 322.44
-607 793 322.56
-606 795 322.68
-604 796 322.8
-602 797 322.92
-601 799 323.04
-599 800 323.16
-597 801 323.28
-596 802 323.4
-594 804 323.52
-592 805 323.64
-591 806 323.76
-589 807 323.88
-587 809 324
-586 810 324.12
-584 811 324.24
-582 812 324.36
-580 813 324.48
-579 815 324.6
-577 816 324.72
-575 817 324.84
-574 818 324.96
-572 819 325.08
-570 821 325.2
-568 822 325.32
-567 823 325.44
-565 824 325.56
-563 825 325.68
-562 827 325.8
-560 828 325.92
-558 829 326.04
-556 830 326.16
-555 831 326.28
-553 832 326.4
-551 834 326.52
-549 835 326.64
-548 836 326.76
-546 837 326.88
-544 838 327
-542 839 327.12
-541 840 327.24
-539 842 327.36
-537 843 327.48
-535 844 327.6
-534 845 327.72
-532 846 327.84
-530 847 327.96
-528 848 328.08
-526 849 328.2
-525 850 328.32
-523 852 328.44
-521 853 328.56
-519 854 328.68
-518 855 328.8
-516 856 328.92
-514 857 329.04
-512 858 329.16
-510 859 329.28
-509 860 329.4
-507 861 329.52
-505 862 329.64
-503 863 329.76
-501 864 329.88
-499 866 330
-498 867 330.12
-496 868 330.24
-494 869 330.36
-492 870 330.48
-490 871 330.6
-489 872 330.72
-487 873 330.84
-485 874 330.96
-483 875 331.08
-481 876 331.2
-479 877 331.32
-478 878 331.44
-476 879 331.56
-474 880 331.68
-472 881 331.8
-470 882 331.92
-468 883 332.04
-467 884 332.16
-465 885 332.28
-463 886 332.4
-461 887 332.52
-459 888 332.64
-457 889 332.76
-455 890 332.88
-453 891 333
-452 891 333.12
-450 892 333.24
-448 893 333.36
-446 894 333.48
-444 895 333.6
-442 896 333.72
-440 897 333.84
-438 898 333.96
-437 899 334.08
-435 900 334.2
-433 901 334.32
-431 902 334.44
-429 903 334.56
-427 903 334.68
-425 904 334.8
-423 905 334.92
-421 906 335.04
-420 907 335.16
-418 908 335.28
-416 909 335.4
-414 910 335.52
-412 910 335.64
-410 911 335.76
-408 912 335.88
-406 913 336
-404 914 336.12
-402 915 336.24
-400 916 336.36
-399 916 336.48
-397 917 336.6
-395 918 336.72
-393 919 336.84
-391 920 336.96
-389 921 337.08
-387 921 337.2
-385 922 337.32
-383 923 337.44
-381 924 337.56
-379 925 337.68
-377 925 337.8
-375 926 337.92
-373 927 338.04
-372 928 338.16
-370 929 338.28
-368 929 338.4
-366 930 338.52
-364 931 338.64
-362 932 338.76
-360 932 338.88
-358 933 339
-356 934 339.12
-354 935 339.24
-352 935 339.36
-350 936 339.48
-348 937 339.6
-346 938 339.72
-344 938 339.84
-342 939 339.96
-340 940 340.08
-338 940 340.2
-336 941 340.32
-334 942 340.44
-332 942 340.56
-330 943 340.68
-328 944 340.8
-326 945 340.92
-324 945 341.04
-322 946 341.16
-320 947 341.28
-318 947 341.4
-316 948 341.52
-314 949 341.64
-312 949 341.76
-311 950 341.88
-309 951 342
-307 951 342.12
-305 952 342.24
-303 952 342.36
-301 953 342.48
-299 954 342.6
-297 954 342.72
-295 955 342.84
-293 956 342.96
-291 956 343.08
-289 957 343.2
-287 957 343.32
-285 958 343.44
-283 959 343.56
-281 959 343.68
-278 960 343.8
-276 960 343.92
-274 961 344.04
-272 962 344.16
-270 962 344.28
-268 963 344.4
-266 963 344.52
-264 964 344.64
-262 964 344.76
-260 965 344.88
-258 965 345
-256 966 345.12
-254 967 345.24
-252 967 345.36
-250 968 345.48
-248 968 345.6
-246 969 345.72
-244 969 345.84
-242 970 345.96
-240 970 346.08
-238 971 346.2
-236 971 346.32
-234 972 346.44
-232 972 346.56
-230 973 346.68
-228 973 346.8
-226 974 346.92
-224 974 347.04
-222 974 347.16
-220 975 347.28
-218 975 347.4
-216 976 347.52
-214 976 347.64
-212 977 347.76
-209 977 347.88
-207 978 348
-205 978 348.12
-203 979 348.24
-201 979 348.36
-199 979 348.48
-197 980 348.6
-195 980 348.72
-193 981 348.84
-191 981 348.96
-189 981 349.08
-187 982 349.2
-185 982 349.32
-183 983 349.44
-181 983 349.56
-179 983 349.68
-177 984 349.8
-175 984 349.92
-172 984 350.04
-170 985 350.16
-168 985 350.28
-166 985 350.4
-164 986 350.52
-162 986 350.64
-160 987 350.76
-158 987 350.88
-156 987 351
-154 988 351.12
-152 988 351.24
-150 988 351.36
-148 988 351.48
-146 989 351.6
-144 989 351.72
-141 989 351.84
-139 990 351.96
-137 990 352.08
-135 990 352.2
-133 991 352.32
-131 991 352.44
-129 991 352.56
-127 991 352.68
-125 992 352.8
-123 992 352.92
-121 992 353.04
-119 992 353.16
-117 993 353.28
-114 993 353.4
-112 993 353.52
-110 993 353.64
-108 994 353.76
-106 994 353.88
-104 994 354
-102 994 354.12
-100 994 354.24
-98 995 354.36
-96 995 354.48
-94 995 354.6
-92 995 354.72
-89 995 354.84
-87 996 354.96
-85 996 355.08
-83 996 355.2
-81 996 355.32
-79 996 355.44
-77 996 355.56
-75 997 355.68
-73 997 355.8
-71 997 355.92
-69 997 356.04
-66 997 356.16
-64 997 356.28
-62 998 356.4
-60 998 356.52
-58 998 356.64
-56 998 356.76
-54 998 356.88
-52 998 357
-50 998 357.12
-48 998 357.24
-46 998 357.36
-43 999 357.48
-41 999 357.6
-39 999 357.72
-37 999 357.84
-35 999 357.96
-33 999 358.08
-31 999 358.2
-29 999 358.32
-27 999 358.44
-25 999 358.56
-23 999 358.68
-20 999 358.8
-18 999 358.92
-16 999 359.04
-14 999 359.16
-12 999 359.28
-10 999 359.4
-8 999 359.52
-6 999 359.64
-4 999 359.76
-2 999 359.88
